dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
trex_129	1	47	0.107257	success	5	43	0.216422	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_129/train/ours_31500/renders	
trex_130	1	47	0.012121	success	5	43	0.019688	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_130/train/ours_31500/renders	
trex_131	1	47	0.079128	success	5	43	0.182424	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_131/train/ours_31500/renders	
trex_132	1	47	0.109457	success	5	43	0.233545	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_132/train/ours_31500/renders	
trex_133	1	47	0.132468	success	5	43	0.249059	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_133/train/ours_31500/renders	
trex_134	1	47	0.092712	success	5	43	0.196113	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_134/train/ours_31500/renders	
trex_135	1	47	0.089108	success	5	43	0.205503	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_135/train/ours_31500/renders	
trex_136	1	47	0.103663	success	5	43	0.216221	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_136/train/ours_31500/renders	
trex_137	1	47	0.088701	success	5	43	0.196945	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_137/train/ours_31500/renders	
trex_138	1	47	0.100653	success	5	43	0.215591	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_138/train/ours_31500/renders	
trex_139	1	47	0.081990	success	5	43	0.181868	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_139/train/ours_31500/renders	
trex_140	1	47	0.099173	success	5	43	0.213959	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_140/train/ours_31500/renders	
trex_141	1	47	0.101669	success	5	43	0.215334	success	/mnt/data2/experiments/3dgs/abl_color_patch/trex_141/train/ours_31500/renders	
truck_0	1	218	0.183097	success	5	214	0.504750	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_0/train/ours_31500/renders	
truck_1	1	218	0.195752	success	5	214	0.496751	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_1/train/ours_31500/renders	
truck_2	1	218	0.153441	success	5	214	0.489890	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_2/train/ours_31500/renders	
truck_3	1	218	0.182610	success	5	214	0.517046	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_3/train/ours_31500/renders	
truck_4	1	218	0.183503	success	5	214	0.499136	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_4/train/ours_31500/renders	
truck_5	1	218	0.171552	success	5	214	0.495719	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_5/train/ours_31500/renders	
truck_6	1	218	0.183978	success	5	214	0.501665	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_6/train/ours_31500/renders	
truck_7	1	218	0.174076	success	5	214	0.475016	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_7/train/ours_31500/renders	
truck_8	1	218	0.169762	success	5	214	0.513597	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_8/train/ours_31500/renders	
truck_9	1	218	0.158817	success	5	214	0.462961	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_9/train/ours_31500/renders	
truck_10	1	218	0.166063	success	5	214	0.472439	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_10/train/ours_31500/renders	
truck_11	1	218	0.192631	success	5	214	0.530584	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_11/train/ours_31500/renders	
truck_12	1	218	0.198022	success	5	214	0.502671	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_12/train/ours_31500/renders	
truck_13	1	218	0.155212	success	5	214	0.456642	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_13/train/ours_31500/renders	
truck_14	1	218	0.168330	success	5	214	0.490898	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_14/train/ours_31500/renders	
truck_15	1	218	0.146761	success	5	214	0.406266	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_15/train/ours_31500/renders	
truck_16	1	218	0.180402	success	5	214	0.484462	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_16/train/ours_31500/renders	
truck_17	1	218	0.161020	success	5	214	0.501937	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_17/train/ours_31500/renders	
truck_18	1	218	0.163089	success	5	214	0.495621	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_18/train/ours_31500/renders	
truck_19	1	218	0.179180	success	5	214	0.516848	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_19/train/ours_31500/renders	
truck_20	1	218	0.170471	success	5	214	0.495697	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_20/train/ours_31500/renders	
truck_21	1	218	0.174306	success	5	214	0.503110	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_21/train/ours_31500/renders	
truck_22	1	218	0.197991	success	5	214	0.528503	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_22/train/ours_31500/renders	
truck_23	1	218	0.171859	success	5	214	0.489961	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_23/train/ours_31500/renders	
truck_24	1	218	0.182322	success	5	214	0.493417	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_24/train/ours_31500/renders	
truck_25	1	218	0.189471	success	5	214	0.492286	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_25/train/ours_31500/renders	
truck_26	1	218	0.179410	success	5	214	0.507264	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_26/train/ours_31500/renders	
truck_27	1	218	0.171337	success	5	214	0.498932	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_27/train/ours_31500/renders	
truck_28	1	218	0.165869	success	5	214	0.498298	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_28/train/ours_31500/renders	
truck_29	1	218	0.174396	success	5	214	0.487814	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_29/train/ours_31500/renders	
truck_30	1	218	0.176617	success	5	214	0.490630	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_30/train/ours_31500/renders	
truck_31	1	218	0.181227	success	5	214	0.510025	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_31/train/ours_31500/renders	
truck_32	1	218	0.162922	success	5	214	0.484790	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_32/train/ours_31500/renders	
truck_33	1	218	0.180731	success	5	214	0.517891	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_33/train/ours_31500/renders	
truck_34	1	218	0.198488	success	5	214	0.530006	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_34/train/ours_31500/renders	
truck_35	1	218	0.181041	success	5	214	0.501931	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_35/train/ours_31500/renders	
truck_36	1	218	0.164820	success	5	214	0.485618	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_36/train/ours_31500/renders	
truck_37	1	218	0.208490	success	5	214	0.502631	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_37/train/ours_31500/renders	
truck_38	1	218	0.176709	success	5	214	0.495453	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_38/train/ours_31500/renders	
truck_39	1	218	0.172993	success	5	214	0.504173	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_39/train/ours_31500/renders	
truck_40	1	218	0.167806	success	5	214	0.497151	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_40/train/ours_31500/renders	
truck_41	1	218	0.190517	success	5	214	0.525670	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_41/train/ours_31500/renders	
truck_42	1	218	0.154520	success	5	214	0.474374	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_42/train/ours_31500/renders	
truck_43	1	218	0.144201	success	5	214	0.447050	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_43/train/ours_31500/renders	
truck_44	1	218	0.168822	success	5	214	0.487618	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_44/train/ours_31500/renders	
truck_45	1	218	0.196542	success	5	214	0.498682	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_45/train/ours_31500/renders	
truck_46	1	218	0.163399	success	5	214	0.486049	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_46/train/ours_31500/renders	
truck_47	1	218	0.204142	success	5	214	0.531687	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_47/train/ours_31500/renders	
truck_48	1	218	0.164130	success	5	214	0.492182	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_48/train/ours_31500/renders	
truck_49	1	218	0.160583	success	5	214	0.486437	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_49/train/ours_31500/renders	
truck_50	1	218	0.199589	success	5	214	0.495217	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_50/train/ours_31500/renders	
truck_51	1	218	0.173333	success	5	214	0.499699	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_51/train/ours_31500/renders	
truck_52	1	218	0.149998	success	5	214	0.430286	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_52/train/ours_31500/renders	
truck_53	1	218	0.184690	success	5	214	0.505596	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_53/train/ours_31500/renders	
truck_54	1	218	0.202734	success	5	214	0.508982	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_54/train/ours_31500/renders	
truck_55	1	218	0.162664	success	5	214	0.461716	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_55/train/ours_31500/renders	
truck_56	1	218	0.187759	success	5	214	0.512258	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_56/train/ours_31500/renders	
truck_57	1	218	0.186197	success	5	214	0.515913	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_57/train/ours_31500/renders	
truck_58	1	218	0.187655	success	5	214	0.522913	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_58/train/ours_31500/renders	
truck_59	1	218	0.165759	success	5	214	0.494726	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_59/train/ours_31500/renders	
truck_60	1	218	0.175247	success	5	214	0.442437	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_60/train/ours_31500/renders	
truck_61	1	218	0.177832	success	5	214	0.464196	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_61/train/ours_31500/renders	
truck_62	1	218	0.172327	success	5	214	0.490340	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_62/train/ours_31500/renders	
truck_63	1	218	0.152043	success	5	214	0.463981	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_63/train/ours_31500/renders	
truck_64	1	218	0.186963	success	5	214	0.496794	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_64/train/ours_31500/renders	
truck_65	1	218	0.177115	success	5	214	0.473022	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_65/train/ours_31500/renders	
truck_66	1	218	0.195198	success	5	214	0.514065	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_66/train/ours_31500/renders	
truck_67	1	218	0.178318	success	5	214	0.484426	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_67/train/ours_31500/renders	
truck_68	1	218	0.184763	success	5	214	0.512253	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_68/train/ours_31500/renders	
truck_69	1	218	0.182379	success	5	214	0.498618	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_69/train/ours_31500/renders	
truck_70	1	218	0.188479	success	5	214	0.513305	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_70/train/ours_31500/renders	
truck_71	1	218	0.183111	success	5	214	0.478242	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_71/train/ours_31500/renders	
truck_72	1	218	0.188702	success	5	214	0.540204	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_72/train/ours_31500/renders	
truck_73	1	218	0.155943	success	5	214	0.446059	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_73/train/ours_31500/renders	
truck_74	1	218	0.193090	success	5	214	0.514022	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_74/train/ours_31500/renders	
truck_75	1	218	0.151991	success	5	214	0.442050	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_75/train/ours_31500/renders	
truck_76	1	218	0.176273	success	5	214	0.503636	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_76/train/ours_31500/renders	
truck_77	1	218	0.187810	success	5	214	0.515321	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_77/train/ours_31500/renders	
truck_78	1	218	0.166541	success	5	214	0.490472	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_78/train/ours_31500/renders	
truck_79	1	218	0.162057	success	5	214	0.475133	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_79/train/ours_31500/renders	
truck_80	1	218	0.158094	success	5	214	0.458961	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_80/train/ours_31500/renders	
truck_81	1	218	0.175536	success	5	214	0.463524	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_81/train/ours_31500/renders	
truck_82	1	218	0.188433	success	5	214	0.529133	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_82/train/ours_31500/renders	
truck_83	1	218	0.165840	success	5	214	0.497351	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_83/train/ours_31500/renders	
truck_84	1	218	0.200230	success	5	214	0.481373	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_84/train/ours_31500/renders	
truck_85	1	218	0.120570	success	5	214	0.349022	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_85/train/ours_31500/renders	
truck_86	1	218	0.196397	success	5	214	0.504544	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_86/train/ours_31500/renders	
truck_87	1	218	0.184249	success	5	214	0.497693	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_87/train/ours_31500/renders	
truck_88	1	218	0.185464	success	5	214	0.523671	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_88/train/ours_31500/renders	
truck_89	1	218	0.191216	success	5	214	0.491872	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_89/train/ours_31500/renders	
truck_90	1	218	0.179872	success	5	214	0.500297	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_90/train/ours_31500/renders	
truck_91	1	218	0.176873	success	5	214	0.507054	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_91/train/ours_31500/renders	
truck_92	1	218	0.205828	success	5	214	0.531536	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_92/train/ours_31500/renders	
truck_93	1	218	0.174507	success	5	214	0.485082	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_93/train/ours_31500/renders	
truck_94	1	218	0.199976	success	5	214	0.529508	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_94/train/ours_31500/renders	
truck_95	1	218	0.151567	success	5	214	0.462962	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_95/train/ours_31500/renders	
truck_96	1	218	0.156825	success	5	214	0.462620	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_96/train/ours_31500/renders	
truck_97	1	218	0.167573	success	5	214	0.482277	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_97/train/ours_31500/renders	
truck_98	1	218	0.168394	success	5	214	0.489332	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_98/train/ours_31500/renders	
truck_99	1	218	0.180306	success	5	214	0.497362	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_99/train/ours_31500/renders	
truck_100	1	218	0.179610	success	5	214	0.472605	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_100/train/ours_31500/renders	
truck_101	1	218	0.204258	success	5	214	0.529731	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_101/train/ours_31500/renders	
truck_102	1	218	0.185873	success	5	214	0.516841	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_102/train/ours_31500/renders	
truck_103	1	218	0.173369	success	5	214	0.495625	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_103/train/ours_31500/renders	
truck_104	1	218	0.178120	success	5	214	0.501795	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_104/train/ours_31500/renders	
truck_105	1	218	0.175808	success	5	214	0.499261	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_105/train/ours_31500/renders	
truck_106	1	218	0.155910	success	5	214	0.464541	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_106/train/ours_31500/renders	
truck_107	1	218	0.155657	success	5	214	0.471302	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_107/train/ours_31500/renders	
truck_108	1	218	0.175324	success	5	214	0.492100	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_108/train/ours_31500/renders	
truck_109	1	218	0.173391	success	5	214	0.485819	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_109/train/ours_31500/renders	
truck_110	1	218	0.188807	success	5	214	0.516882	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_110/train/ours_31500/renders	
truck_111	1	218	0.183638	success	5	214	0.491752	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_111/train/ours_31500/renders	
truck_112	1	218	0.204374	success	5	214	0.522434	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_112/train/ours_31500/renders	
truck_113	1	218	0.184995	success	5	214	0.505348	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_113/train/ours_31500/renders	
truck_114	1	218	0.159661	success	5	214	0.482023	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_114/train/ours_31500/renders	
truck_115	1	218	0.189346	success	5	214	0.528078	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_115/train/ours_31500/renders	
truck_116	1	218	0.173555	success	5	214	0.502905	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_116/train/ours_31500/renders	
truck_117	1	218	0.174573	success	5	214	0.479434	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_117/train/ours_31500/renders	
truck_118	1	218	0.179371	success	5	214	0.502683	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_118/train/ours_31500/renders	
truck_119	1	218	0.171922	success	5	214	0.509048	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_119/train/ours_31500/renders	
truck_120	1	218	0.174268	success	5	214	0.475583	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_120/train/ours_31500/renders	
truck_121	1	218	0.170061	success	5	214	0.465237	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_121/train/ours_31500/renders	
truck_122	1	218	0.152763	success	5	214	0.453387	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_122/train/ours_31500/renders	
truck_123	1	218	0.175360	success	5	214	0.471114	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_123/train/ours_31500/renders	
truck_124	1	218	0.180002	success	5	214	0.488046	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_124/train/ours_31500/renders	
truck_125	1	218	0.155520	success	5	214	0.488306	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_125/train/ours_31500/renders	
truck_126	1	218	0.180068	success	5	214	0.478353	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_126/train/ours_31500/renders	
truck_127	1	218	0.166305	success	5	214	0.429991	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_127/train/ours_31500/renders	
truck_128	1	218	0.141074	success	5	214	0.437588	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_128/train/ours_31500/renders	
truck_129	1	218	0.171555	success	5	214	0.471722	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_129/train/ours_31500/renders	
truck_130	1	218	0.019839	success	5	214	0.034866	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_130/train/ours_31500/renders	
truck_131	1	218	0.175248	success	5	214	0.470726	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_131/train/ours_31500/renders	
truck_132	1	218	0.182433	success	5	214	0.507986	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_132/train/ours_31500/renders	
truck_133	1	218	0.219999	success	5	214	0.525147	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_133/train/ours_31500/renders	
truck_134	1	218	0.168222	success	5	214	0.465722	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_134/train/ours_31500/renders	
truck_135	1	218	0.150090	success	5	214	0.436857	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_135/train/ours_31500/renders	
truck_136	1	218	0.179957	success	5	214	0.494059	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_136/train/ours_31500/renders	
truck_137	1	218	0.172566	success	5	214	0.489468	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_137/train/ours_31500/renders	
truck_138	1	218	0.158460	success	5	214	0.473769	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_138/train/ours_31500/renders	
truck_139	1	218	0.163379	success	5	214	0.484086	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_139/train/ours_31500/renders	
truck_140	1	218	0.189832	success	5	214	0.506251	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_140/train/ours_31500/renders	
truck_141	1	218	0.184112	success	5	214	0.499215	success	/mnt/data2/experiments/3dgs/abl_color_patch/truck_141/train/ours_31500/renders	
