dataset	short_step	short_pairs	short_mean_score	short_status	long_step	long_pairs	long_mean_score	long_status	renders_dir	message
horns_121	1	53	0.119977	success	5	49	0.278462	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_121/train/ours_31500/renders	
horns_122	1	53	0.025524	success	5	49	0.053293	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_122/train/ours_31500/renders	
horns_123	1	53	0.098339	success	5	49	0.235976	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_123/train/ours_31500/renders	
horns_124	1	53	0.125444	success	5	49	0.271922	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_124/train/ours_31500/renders	
horns_125	1	53	0.102922	success	5	49	0.251378	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_125/train/ours_31500/renders	
horns_126	1	53	0.116302	success	5	49	0.265536	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_126/train/ours_31500/renders	
horns_127	1	53	0.122879	success	5	49	0.255566	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_127/train/ours_31500/renders	
horns_128	1	53	0.045909	success	5	49	0.120801	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_128/train/ours_31500/renders	
horns_129	1	53	0.109842	success	5	49	0.255902	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_129/train/ours_31500/renders	
horns_130	1	53	0.013071	success	5	49	0.029685	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_130/train/ours_31500/renders	
horns_131	1	53	0.071882	success	5	49	0.207550	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_131/train/ours_31500/renders	
horns_132	1	53	0.112445	success	5	49	0.245571	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_132/train/ours_31500/renders	
horns_133	1	53	0.146573	success	5	49	0.288535	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_133/train/ours_31500/renders	
horns_134	1	53	0.128870	success	5	49	0.276964	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_134/train/ours_31500/renders	
horns_135	1	53	0.124829	success	5	49	0.282801	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_135/train/ours_31500/renders	
horns_136	1	53	0.141033	success	5	49	0.282810	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_136/train/ours_31500/renders	
horns_137	1	53	0.119173	success	5	49	0.273369	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_137/train/ours_31500/renders	
horns_138	1	53	0.119716	success	5	49	0.275975	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_138/train/ours_31500/renders	
horns_139	1	53	0.109074	success	5	49	0.264634	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_139/train/ours_31500/renders	
horns_140	1	53	0.105749	success	5	49	0.249126	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_140/train/ours_31500/renders	
horns_141	1	53	0.120892	success	5	49	0.271963	success	/mnt/data2/experiments/3dgs/output_Stylized/horns_141/train/ours_31500/renders	
train_0	1	262	0.209165	success	5	258	0.509475	success	/mnt/data2/experiments/3dgs/output_Stylized/train_0/train/ours_31500/renders	
train_1	1	262	0.216676	success	5	258	0.510272	success	/mnt/data2/experiments/3dgs/output_Stylized/train_1/train/ours_31500/renders	
train_2	1	262	0.203126	success	5	258	0.506055	success	/mnt/data2/experiments/3dgs/output_Stylized/train_2/train/ours_31500/renders	
train_3	1	262	0.202177	success	5	258	0.403847	success	/mnt/data2/experiments/3dgs/output_Stylized/train_3/train/ours_31500/renders	
train_4	1	262	0.213775	success	5	258	0.507494	success	/mnt/data2/experiments/3dgs/output_Stylized/train_4/train/ours_31500/renders	
train_5	1	262	0.204638	success	5	258	0.504964	success	/mnt/data2/experiments/3dgs/output_Stylized/train_5/train/ours_31500/renders	
train_6	1	262	0.210078	success	5	258	0.505655	success	/mnt/data2/experiments/3dgs/output_Stylized/train_6/train/ours_31500/renders	
train_7	1	262	0.201404	success	5	258	0.506905	success	/mnt/data2/experiments/3dgs/output_Stylized/train_7/train/ours_31500/renders	
train_8	1	262	0.210388	success	5	258	0.515366	success	/mnt/data2/experiments/3dgs/output_Stylized/train_8/train/ours_31500/renders	
train_9	1	262	0.212273	success	5	258	0.517658	success	/mnt/data2/experiments/3dgs/output_Stylized/train_9/train/ours_31500/renders	
train_10	1	262	0.201659	success	5	258	0.505508	success	/mnt/data2/experiments/3dgs/output_Stylized/train_10/train/ours_31500/renders	
train_11	1	262	0.210256	success	5	258	0.513982	success	/mnt/data2/experiments/3dgs/output_Stylized/train_11/train/ours_31500/renders	
train_12	1	262	0.214669	success	5	258	0.524902	success	/mnt/data2/experiments/3dgs/output_Stylized/train_12/train/ours_31500/renders	
train_13	1	262	0.192984	success	5	258	0.501367	success	/mnt/data2/experiments/3dgs/output_Stylized/train_13/train/ours_31500/renders	
train_14	1	262	0.206800	success	5	258	0.504981	success	/mnt/data2/experiments/3dgs/output_Stylized/train_14/train/ours_31500/renders	
train_15	1	262	0.180819	success	5	258	0.444697	success	/mnt/data2/experiments/3dgs/output_Stylized/train_15/train/ours_31500/renders	
train_16	1	262	0.214251	success	5	258	0.515755	success	/mnt/data2/experiments/3dgs/output_Stylized/train_16/train/ours_31500/renders	
train_17	1	262	0.197007	success	5	258	0.498114	success	/mnt/data2/experiments/3dgs/output_Stylized/train_17/train/ours_31500/renders	
train_18	1	262	0.209058	success	5	258	0.523752	success	/mnt/data2/experiments/3dgs/output_Stylized/train_18/train/ours_31500/renders	
train_19	1	262	0.211854	success	5	258	0.522973	success	/mnt/data2/experiments/3dgs/output_Stylized/train_19/train/ours_31500/renders	
train_20	1	262	0.205122	success	5	258	0.514662	success	/mnt/data2/experiments/3dgs/output_Stylized/train_20/train/ours_31500/renders	
train_21	1	262	0.212414	success	5	258	0.530471	success	/mnt/data2/experiments/3dgs/output_Stylized/train_21/train/ours_31500/renders	
train_22	1	262	0.208749	success	5	258	0.520357	success	/mnt/data2/experiments/3dgs/output_Stylized/train_22/train/ours_31500/renders	
train_23	1	262	0.207774	success	5	258	0.521558	success	/mnt/data2/experiments/3dgs/output_Stylized/train_23/train/ours_31500/renders	
train_24	1	262	0.211493	success	5	258	0.512435	success	/mnt/data2/experiments/3dgs/output_Stylized/train_24/train/ours_31500/renders	
train_25	1	262	0.210424	success	5	258	0.504811	success	/mnt/data2/experiments/3dgs/output_Stylized/train_25/train/ours_31500/renders	
train_26	1	262	0.199865	success	5	258	0.498254	success	/mnt/data2/experiments/3dgs/output_Stylized/train_26/train/ours_31500/renders	
train_27	1	262	0.197132	success	5	258	0.500577	success	/mnt/data2/experiments/3dgs/output_Stylized/train_27/train/ours_31500/renders	
train_28	1	262	0.208419	success	5	258	0.516286	success	/mnt/data2/experiments/3dgs/output_Stylized/train_28/train/ours_31500/renders	
train_29	1	262	0.209228	success	5	258	0.500763	success	/mnt/data2/experiments/3dgs/output_Stylized/train_29/train/ours_31500/renders	
train_30	1	262	0.211513	success	5	258	0.513631	success	/mnt/data2/experiments/3dgs/output_Stylized/train_30/train/ours_31500/renders	
train_31	1	262	0.217368	success	5	258	0.523437	success	/mnt/data2/experiments/3dgs/output_Stylized/train_31/train/ours_31500/renders	
train_32	1	262	0.200987	success	5	258	0.506589	success	/mnt/data2/experiments/3dgs/output_Stylized/train_32/train/ours_31500/renders	
train_33	1	262	0.199598	success	5	258	0.507804	success	/mnt/data2/experiments/3dgs/output_Stylized/train_33/train/ours_31500/renders	
train_34	1	262	0.219830	success	5	258	0.523207	success	/mnt/data2/experiments/3dgs/output_Stylized/train_34/train/ours_31500/renders	
train_35	1	262	0.206217	success	5	258	0.512621	success	/mnt/data2/experiments/3dgs/output_Stylized/train_35/train/ours_31500/renders	
train_36	1	262	0.207187	success	5	258	0.515656	success	/mnt/data2/experiments/3dgs/output_Stylized/train_36/train/ours_31500/renders	
train_37	1	262	0.229974	success	5	258	0.510799	success	/mnt/data2/experiments/3dgs/output_Stylized/train_37/train/ours_31500/renders	
train_38	1	262	0.205661	success	5	258	0.517180	success	/mnt/data2/experiments/3dgs/output_Stylized/train_38/train/ours_31500/renders	
train_39	1	262	0.200302	success	5	258	0.505392	success	/mnt/data2/experiments/3dgs/output_Stylized/train_39/train/ours_31500/renders	
train_40	1	262	0.203507	success	5	258	0.500001	success	/mnt/data2/experiments/3dgs/output_Stylized/train_40/train/ours_31500/renders	
train_41	1	262	0.207674	success	5	258	0.515324	success	/mnt/data2/experiments/3dgs/output_Stylized/train_41/train/ours_31500/renders	
train_42	1	262	0.197972	success	5	258	0.497136	success	/mnt/data2/experiments/3dgs/output_Stylized/train_42/train/ours_31500/renders	
train_43	1	262	0.194103	success	5	258	0.504757	success	/mnt/data2/experiments/3dgs/output_Stylized/train_43/train/ours_31500/renders	
train_44	1	262	0.201789	success	5	258	0.496424	success	/mnt/data2/experiments/3dgs/output_Stylized/train_44/train/ours_31500/renders	
train_45	1	262	0.204448	success	5	258	0.479083	success	/mnt/data2/experiments/3dgs/output_Stylized/train_45/train/ours_31500/renders	
train_46	1	262	0.196196	success	5	258	0.498114	success	/mnt/data2/experiments/3dgs/output_Stylized/train_46/train/ours_31500/renders	
train_47	1	262	0.229363	success	5	258	0.536237	success	/mnt/data2/experiments/3dgs/output_Stylized/train_47/train/ours_31500/renders	
train_48	1	262	0.218498	success	5	258	0.520567	success	/mnt/data2/experiments/3dgs/output_Stylized/train_48/train/ours_31500/renders	
train_49	1	262	0.191999	success	5	258	0.493275	success	/mnt/data2/experiments/3dgs/output_Stylized/train_49/train/ours_31500/renders	
train_50	1	262	0.216708	success	5	258	0.509518	success	/mnt/data2/experiments/3dgs/output_Stylized/train_50/train/ours_31500/renders	
train_51	1	262	0.194665	success	5	258	0.501149	success	/mnt/data2/experiments/3dgs/output_Stylized/train_51/train/ours_31500/renders	
train_52	1	262	0.236705	success	5	258	0.512817	success	/mnt/data2/experiments/3dgs/output_Stylized/train_52/train/ours_31500/renders	
train_53	1	262	0.206193	success	5	258	0.513288	success	/mnt/data2/experiments/3dgs/output_Stylized/train_53/train/ours_31500/renders	
train_54	1	262	0.227518	success	5	258	0.527531	success	/mnt/data2/experiments/3dgs/output_Stylized/train_54/train/ours_31500/renders	
train_55	1	262	0.206606	success	5	258	0.519104	success	/mnt/data2/experiments/3dgs/output_Stylized/train_55/train/ours_31500/renders	
train_56	1	262	0.219811	success	5	258	0.522770	success	/mnt/data2/experiments/3dgs/output_Stylized/train_56/train/ours_31500/renders	
train_57	1	262	0.206816	success	5	258	0.517138	success	/mnt/data2/experiments/3dgs/output_Stylized/train_57/train/ours_31500/renders	
train_58	1	262	0.215446	success	5	258	0.516625	success	/mnt/data2/experiments/3dgs/output_Stylized/train_58/train/ours_31500/renders	
train_59	1	262	0.192195	success	5	258	0.502270	success	/mnt/data2/experiments/3dgs/output_Stylized/train_59/train/ours_31500/renders	
train_60	1	262	0.205671	success	5	258	0.501658	success	/mnt/data2/experiments/3dgs/output_Stylized/train_60/train/ours_31500/renders	
train_61	1	262	0.205927	success	5	258	0.502199	success	/mnt/data2/experiments/3dgs/output_Stylized/train_61/train/ours_31500/renders	
train_62	1	262	0.207695	success	5	258	0.523128	success	/mnt/data2/experiments/3dgs/output_Stylized/train_62/train/ours_31500/renders	
train_63	1	262	0.198852	success	5	258	0.495718	success	/mnt/data2/experiments/3dgs/output_Stylized/train_63/train/ours_31500/renders	
train_64	1	262	0.211296	success	5	258	0.521267	success	/mnt/data2/experiments/3dgs/output_Stylized/train_64/train/ours_31500/renders	
train_65	1	262	0.208082	success	5	258	0.507920	success	/mnt/data2/experiments/3dgs/output_Stylized/train_65/train/ours_31500/renders	
train_66	1	262	0.213372	success	5	258	0.522269	success	/mnt/data2/experiments/3dgs/output_Stylized/train_66/train/ours_31500/renders	
train_67	1	262	0.212655	success	5	258	0.521319	success	/mnt/data2/experiments/3dgs/output_Stylized/train_67/train/ours_31500/renders	
train_68	1	262	0.214945	success	5	258	0.521156	success	/mnt/data2/experiments/3dgs/output_Stylized/train_68/train/ours_31500/renders	
train_69	1	262	0.208548	success	5	258	0.504670	success	/mnt/data2/experiments/3dgs/output_Stylized/train_69/train/ours_31500/renders	
train_70	1	262	0.220671	success	5	258	0.523012	success	/mnt/data2/experiments/3dgs/output_Stylized/train_70/train/ours_31500/renders	
train_71	1	262	0.216392	success	5	258	0.524644	success	/mnt/data2/experiments/3dgs/output_Stylized/train_71/train/ours_31500/renders	
train_72	1	262	0.209332	success	5	258	0.528637	success	/mnt/data2/experiments/3dgs/output_Stylized/train_72/train/ours_31500/renders	
train_73	1	262	0.203363	success	5	258	0.510218	success	/mnt/data2/experiments/3dgs/output_Stylized/train_73/train/ours_31500/renders	
train_74	1	262	0.217490	success	5	258	0.528115	success	/mnt/data2/experiments/3dgs/output_Stylized/train_74/train/ours_31500/renders	
train_75	1	262	0.196744	success	5	258	0.501934	success	/mnt/data2/experiments/3dgs/output_Stylized/train_75/train/ours_31500/renders	
train_76	1	262	0.204470	success	5	258	0.511882	success	/mnt/data2/experiments/3dgs/output_Stylized/train_76/train/ours_31500/renders	
train_77	1	262	0.200502	success	5	258	0.504265	success	/mnt/data2/experiments/3dgs/output_Stylized/train_77/train/ours_31500/renders	
train_78	1	262	0.196178	success	5	258	0.498706	success	/mnt/data2/experiments/3dgs/output_Stylized/train_78/train/ours_31500/renders	
train_79	1	262	0.200202	success	5	258	0.486186	success	/mnt/data2/experiments/3dgs/output_Stylized/train_79/train/ours_31500/renders	
train_80	1	262	0.215048	success	5	258	0.516118	success	/mnt/data2/experiments/3dgs/output_Stylized/train_80/train/ours_31500/renders	
train_81	1	262	0.193378	success	5	258	0.461459	success	/mnt/data2/experiments/3dgs/output_Stylized/train_81/train/ours_31500/renders	
train_82	1	262	0.219315	success	5	258	0.526763	success	/mnt/data2/experiments/3dgs/output_Stylized/train_82/train/ours_31500/renders	
train_83	1	262	0.191489	success	5	258	0.496132	success	/mnt/data2/experiments/3dgs/output_Stylized/train_83/train/ours_31500/renders	
train_84	1	262	0.227344	success	5	258	0.508334	success	/mnt/data2/experiments/3dgs/output_Stylized/train_84/train/ours_31500/renders	
train_85	1	262	0.139472	success	5	258	0.238837	success	/mnt/data2/experiments/3dgs/output_Stylized/train_85/train/ours_31500/renders	
train_86	1	262	0.223199	success	5	258	0.512316	success	/mnt/data2/experiments/3dgs/output_Stylized/train_86/train/ours_31500/renders	
train_87	1	262	0.205712	success	5	258	0.507613	success	/mnt/data2/experiments/3dgs/output_Stylized/train_87/train/ours_31500/renders	
train_88	1	262	0.213151	success	5	258	0.526782	success	/mnt/data2/experiments/3dgs/output_Stylized/train_88/train/ours_31500/renders	
train_89	1	262	0.205271	success	5	258	0.501555	success	/mnt/data2/experiments/3dgs/output_Stylized/train_89/train/ours_31500/renders	
train_90	1	262	0.201446	success	5	258	0.507241	success	/mnt/data2/experiments/3dgs/output_Stylized/train_90/train/ours_31500/renders	
train_91	1	262	0.216833	success	5	258	0.523098	success	/mnt/data2/experiments/3dgs/output_Stylized/train_91/train/ours_31500/renders	
train_92	1	262	0.213697	success	5	258	0.526283	success	/mnt/data2/experiments/3dgs/output_Stylized/train_92/train/ours_31500/renders	
train_93	1	262	0.206804	success	5	258	0.502718	success	/mnt/data2/experiments/3dgs/output_Stylized/train_93/train/ours_31500/renders	
train_94	1	262	0.206211	success	5	258	0.510626	success	/mnt/data2/experiments/3dgs/output_Stylized/train_94/train/ours_31500/renders	
train_95	1	262	0.184118	success	5	258	0.488842	success	/mnt/data2/experiments/3dgs/output_Stylized/train_95/train/ours_31500/renders	
train_96	1	262	0.214435	success	5	258	0.517425	success	/mnt/data2/experiments/3dgs/output_Stylized/train_96/train/ours_31500/renders	
train_97	1	262	0.192717	success	5	258	0.493506	success	/mnt/data2/experiments/3dgs/output_Stylized/train_97/train/ours_31500/renders	
train_98	1	262	0.205184	success	5	258	0.519956	success	/mnt/data2/experiments/3dgs/output_Stylized/train_98/train/ours_31500/renders	
train_99	1	262	0.213712	success	5	258	0.516144	success	/mnt/data2/experiments/3dgs/output_Stylized/train_99/train/ours_31500/renders	
train_100	1	262	0.203270	success	5	258	0.484970	success	/mnt/data2/experiments/3dgs/output_Stylized/train_100/train/ours_31500/renders	
train_101	1	262	0.228408	success	5	258	0.537549	success	/mnt/data2/experiments/3dgs/output_Stylized/train_101/train/ours_31500/renders	
train_102	1	262	0.214584	success	5	258	0.527785	success	/mnt/data2/experiments/3dgs/output_Stylized/train_102/train/ours_31500/renders	
train_103	1	262	0.204411	success	5	258	0.505731	success	/mnt/data2/experiments/3dgs/output_Stylized/train_103/train/ours_31500/renders	
train_104	1	262	0.210391	success	5	258	0.510660	success	/mnt/data2/experiments/3dgs/output_Stylized/train_104/train/ours_31500/renders	
train_105	1	262	0.197889	success	5	258	0.494607	success	/mnt/data2/experiments/3dgs/output_Stylized/train_105/train/ours_31500/renders	
train_106	1	262	0.199206	success	5	258	0.501796	success	/mnt/data2/experiments/3dgs/output_Stylized/train_106/train/ours_31500/renders	
train_107	1	262	0.200898	success	5	258	0.510199	success	/mnt/data2/experiments/3dgs/output_Stylized/train_107/train/ours_31500/renders	
train_108	1	262	0.196842	success	5	258	0.496645	success	/mnt/data2/experiments/3dgs/output_Stylized/train_108/train/ours_31500/renders	
train_109	1	262	0.209687	success	5	258	0.515423	success	/mnt/data2/experiments/3dgs/output_Stylized/train_109/train/ours_31500/renders	
train_110	1	262	0.215620	success	5	258	0.522643	success	/mnt/data2/experiments/3dgs/output_Stylized/train_110/train/ours_31500/renders	
train_111	1	262	0.218438	success	5	258	0.520308	success	/mnt/data2/experiments/3dgs/output_Stylized/train_111/train/ours_31500/renders	
train_112	1	262	0.226936	success	5	258	0.525091	success	/mnt/data2/experiments/3dgs/output_Stylized/train_112/train/ours_31500/renders	
train_113	1	262	0.211211	success	5	258	0.514158	success	/mnt/data2/experiments/3dgs/output_Stylized/train_113/train/ours_31500/renders	
train_114	1	262	0.193775	success	5	258	0.499092	success	/mnt/data2/experiments/3dgs/output_Stylized/train_114/train/ours_31500/renders	
train_115	1	262	0.210026	success	5	258	0.521356	success	/mnt/data2/experiments/3dgs/output_Stylized/train_115/train/ours_31500/renders	
train_116	1	262	0.206347	success	5	258	0.508311	success	/mnt/data2/experiments/3dgs/output_Stylized/train_116/train/ours_31500/renders	
train_117	1	262	0.212482	success	5	258	0.489697	success	/mnt/data2/experiments/3dgs/output_Stylized/train_117/train/ours_31500/renders	
train_118	1	262	0.202865	success	5	258	0.508582	success	/mnt/data2/experiments/3dgs/output_Stylized/train_118/train/ours_31500/renders	
train_119	1	262	0.215627	success	5	258	0.470503	success	/mnt/data2/experiments/3dgs/output_Stylized/train_119/train/ours_31500/renders	
train_120	1	262	0.197821	success	5	258	0.469071	success	/mnt/data2/experiments/3dgs/output_Stylized/train_120/train/ours_31500/renders	
train_121	1	262	0.212877	success	5	258	0.507278	success	/mnt/data2/experiments/3dgs/output_Stylized/train_121/train/ours_31500/renders	
train_122	1	262	0.192071	success	5	258	0.452045	success	/mnt/data2/experiments/3dgs/output_Stylized/train_122/train/ours_31500/renders	
train_123	1	262	0.188049	success	5	258	0.479841	success	/mnt/data2/experiments/3dgs/output_Stylized/train_123/train/ours_31500/renders	
train_124	1	262	0.213537	success	5	258	0.505132	success	/mnt/data2/experiments/3dgs/output_Stylized/train_124/train/ours_31500/renders	
train_125	1	262	0.173596	success	5	258	0.460822	success	/mnt/data2/experiments/3dgs/output_Stylized/train_125/train/ours_31500/renders	
train_126	1	262	0.199703	success	5	258	0.493348	success	/mnt/data2/experiments/3dgs/output_Stylized/train_126/train/ours_31500/renders	
train_127	1	262	0.192103	success	5	258	0.456528	success	/mnt/data2/experiments/3dgs/output_Stylized/train_127/train/ours_31500/renders	
train_128	1	262	0.192537	success	5	258	0.481857	success	/mnt/data2/experiments/3dgs/output_Stylized/train_128/train/ours_31500/renders	
train_129	1	262	0.197109	success	5	258	0.488180	success	/mnt/data2/experiments/3dgs/output_Stylized/train_129/train/ours_31500/renders	
train_130	1	262	0.116027	success	5	258	0.186491	success	/mnt/data2/experiments/3dgs/output_Stylized/train_130/train/ours_31500/renders	
train_131	1	262	0.201752	success	5	258	0.501766	success	/mnt/data2/experiments/3dgs/output_Stylized/train_131/train/ours_31500/renders	
train_132	1	262	0.212819	success	5	258	0.504252	success	/mnt/data2/experiments/3dgs/output_Stylized/train_132/train/ours_31500/renders	
train_133	1	262	0.233467	success	5	258	0.520589	success	/mnt/data2/experiments/3dgs/output_Stylized/train_133/train/ours_31500/renders	
train_134	1	262	0.208937	success	5	258	0.516621	success	/mnt/data2/experiments/3dgs/output_Stylized/train_134/train/ours_31500/renders	
train_135	1	262	0.204691	success	5	258	0.494786	success	/mnt/data2/experiments/3dgs/output_Stylized/train_135/train/ours_31500/renders	
train_136	1	262	0.208924	success	5	258	0.506935	success	/mnt/data2/experiments/3dgs/output_Stylized/train_136/train/ours_31500/renders	
train_137	1	262	0.203347	success	5	258	0.504690	success	/mnt/data2/experiments/3dgs/output_Stylized/train_137/train/ours_31500/renders	
train_138	1	262	0.205922	success	5	258	0.504600	success	/mnt/data2/experiments/3dgs/output_Stylized/train_138/train/ours_31500/renders	
train_139	1	262	0.188312	success	5	258	0.486957	success	/mnt/data2/experiments/3dgs/output_Stylized/train_139/train/ours_31500/renders	
train_140	1	262	0.212578	success	5	258	0.509339	success	/mnt/data2/experiments/3dgs/output_Stylized/train_140/train/ours_31500/renders	
train_141	1	262	0.212235	success	5	258	0.513430	success	/mnt/data2/experiments/3dgs/output_Stylized/train_141/train/ours_31500/renders	
trex_0	1	47	0.074858	success	5	43	0.169777	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_0/train/ours_31500/renders	
trex_1	1	47	0.099549	success	5	43	0.205033	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_1/train/ours_31500/renders	
trex_2	1	47	0.081788	success	5	43	0.192451	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_2/train/ours_31500/renders	
trex_3	1	47	0.030579	success	5	43	0.073288	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_3/train/ours_31500/renders	
trex_4	1	47	0.089045	success	5	43	0.202276	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_4/train/ours_31500/renders	
trex_5	1	47	0.092734	success	5	43	0.205578	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_5/train/ours_31500/renders	
trex_6	1	47	0.074737	success	5	43	0.172241	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_6/train/ours_31500/renders	
trex_7	1	47	0.086705	success	5	43	0.189592	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_7/train/ours_31500/renders	
trex_8	1	47	0.080756	success	5	43	0.198147	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_8/train/ours_31500/renders	
trex_9	1	47	0.093237	success	5	43	0.215828	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_9/train/ours_31500/renders	
trex_10	1	47	0.091689	success	5	43	0.203766	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_10/train/ours_31500/renders	
trex_11	1	47	0.087208	success	5	43	0.184829	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_11/train/ours_31500/renders	
trex_12	1	47	0.091530	success	5	43	0.212626	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_12/train/ours_31500/renders	
trex_13	1	47	0.087449	success	5	43	0.197028	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_13/train/ours_31500/renders	
trex_14	1	47	0.087992	success	5	43	0.174456	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_14/train/ours_31500/renders	
trex_15	1	47	0.074499	success	5	43	0.176780	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_15/train/ours_31500/renders	
trex_16	1	47	0.086440	success	5	43	0.204574	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_16/train/ours_31500/renders	
trex_17	1	47	0.070400	success	5	43	0.170878	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_17/train/ours_31500/renders	
trex_18	1	47	0.087070	success	5	43	0.203653	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_18/train/ours_31500/renders	
trex_19	1	47	0.088997	success	5	43	0.198889	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_19/train/ours_31500/renders	
trex_20	1	47	0.094445	success	5	43	0.211734	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_20/train/ours_31500/renders	
trex_21	1	47	0.076438	success	5	43	0.195341	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_21/train/ours_31500/renders	
trex_22	1	47	0.122281	success	5	43	0.237996	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_22/train/ours_31500/renders	
trex_23	1	47	0.102810	success	5	43	0.204301	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_23/train/ours_31500/renders	
trex_24	1	47	0.092932	success	5	43	0.204756	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_24/train/ours_31500/renders	
trex_25	1	47	0.097342	success	5	43	0.209823	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_25/train/ours_31500/renders	
trex_26	1	47	0.103782	success	5	43	0.212893	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_26/train/ours_31500/renders	
trex_27	1	47	0.078408	success	5	43	0.184793	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_27/train/ours_31500/renders	
trex_28	1	47	0.085042	success	5	43	0.196339	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_28/train/ours_31500/renders	
trex_29	1	47	0.084104	success	5	43	0.193474	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_29/train/ours_31500/renders	
trex_30	1	47	0.115907	success	5	43	0.233538	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_30/train/ours_31500/renders	
trex_31	1	47	0.084722	success	5	43	0.191365	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_31/train/ours_31500/renders	
trex_32	1	47	0.078779	success	5	43	0.178516	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_32/train/ours_31500/renders	
trex_33	1	47	0.076871	success	5	43	0.174772	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_33/train/ours_31500/renders	
trex_34	1	47	0.085067	success	5	43	0.193103	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_34/train/ours_31500/renders	
trex_35	1	47	0.075502	success	5	43	0.189578	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_35/train/ours_31500/renders	
trex_36	1	47	0.077359	success	5	43	0.187989	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_36/train/ours_31500/renders	
trex_37	1	47	0.134983	success	5	43	0.255663	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_37/train/ours_31500/renders	
trex_38	1	47	0.118119	success	5	43	0.236546	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_38/train/ours_31500/renders	
trex_39	1	47	0.077672	success	5	43	0.186271	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_39/train/ours_31500/renders	
trex_40	1	47	0.087483	success	5	43	0.200396	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_40/train/ours_31500/renders	
trex_41	1	47	0.108096	success	5	43	0.221587	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_41/train/ours_31500/renders	
trex_42	1	47	0.084164	success	5	43	0.193976	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_42/train/ours_31500/renders	
trex_43	1	47	0.085703	success	5	43	0.199583	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_43/train/ours_31500/renders	
trex_44	1	47	0.082460	success	5	43	0.195393	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_44/train/ours_31500/renders	
trex_45	1	47	0.119810	success	5	43	0.236884	success	/mnt/data2/experiments/3dgs/output_Stylized/trex_45/train/ours_31500/renders	
